word,prob,timepoint,k,sort
banking,0.003,30,11,303
proﬁtability,0.003,30,11,304
project,0.003,30,11,305
integration,0.003,30,11,306
pool,0.003,30,11,307
recapture,0.003,30,11,308
access,0.003,30,11,309
migration,0.005,31,11,310
proﬁtability,0.004,31,11,311
message,0.004,31,11,312
ﬁgure,0.004,31,11,313
aggregate,0.004,31,11,314
csm,0.004,31,11,315
matter,0.004,31,11,316
comp,0.003,31,11,317
innovation,0.003,31,11,318
payout,0.003,31,11,319
wildfire,0.006,32,11,320
ﬂow,0.004,32,11,321
role,0.004,32,11,322
strain,0.004,32,11,323
remittance,0.004,32,11,324
momentum,0.004,32,11,325
retransmission,0.004,32,11,326
syndicate,0.004,32,11,327
form,0.004,32,11,328
proﬁtability,0.003,32,11,329
ﬂow,0.042,33,11,330
climate,0.042,33,11,331
effort,0.042,33,11,332
shape,0.042,33,11,333
law,0.042,33,11,334
write,0.042,33,11,335
agulture,0.042,33,11,336
reaction,0.042,33,11,337
financial,0.042,33,11,338
rental,0.042,33,11,339
bonus,0.011,34,11,340
practice,0.008,34,11,341
decade,0.008,34,11,342
loan,0.005,34,11,343
hedging,0.005,34,11,344
diﬀerence,0.005,34,11,345
vehicle,0.005,34,11,346
turn,0.005,34,11,347
turnaround,0.005,34,11,348
contraction,0.005,34,11,349
reorganization,0.004,35,11,350
disaster,0.004,35,11,351
projection,0.004,35,11,352
proposition,0.003,35,11,353
man,0.003,35,11,354
leaship,0.003,35,11,355
porate,0.003,35,11,356
clarity,0.003,35,11,357
remark,0.003,35,11,358
corporate,0.003,35,11,359
hedging,0.007,36,11,360
payout,0.004,36,11,361
coronavirus,0.004,36,11,362
regime,0.004,36,11,363
success,0.004,36,11,364
stability,0.004,36,11,365
office,0.003,36,11,366
storm,0.003,36,11,367
strain,0.003,36,11,368
curve,0.003,36,11,369
trade,0.02,37,11,370
audit,0.014,37,11,371
reform,0.014,37,11,372
remittance,0.007,37,11,373
compensation,0.007,37,11,374
drag,0.007,37,11,375
member,0.007,37,11,376
remark,0.007,37,11,377
support,0.007,37,11,378
press,0.007,37,11,379
expertise,0.008,38,11,380
downgrade,0.008,38,11,381
lockdown,0.004,38,11,382
pandemic,0.004,38,11,383
travel,0.004,38,11,384
recovery,0.004,38,11,385
discount,0.004,38,11,386
circumstance,0.004,38,11,387
clarity,0.004,38,11,388
wave,0.004,38,11,389
lockdown,0.004,39,11,390
remittance,0.004,39,11,391
session,0.003,39,11,392
choice,0.003,39,11,393
ambition,0.003,39,11,394
priority,0.003,39,11,395
travel,0.003,39,11,396
pandemic,0.002,39,11,397
crisis,0.002,39,11,398
framework,0.002,39,11,399
feature,0.022,40,11,400
bpa,0.022,40,11,401
priority,0.011,40,11,402
framework,0.011,40,11,403
confice,0.011,40,11,404
remark,0.011,40,11,405
trajectory,0.011,40,11,406
franchise,0.011,40,11,407
disposal,0.011,40,11,408
network,0.011,40,11,409
audit,0.007,41,11,410
meeting,0.006,41,11,411
clarity,0.005,41,11,412
production,0.005,41,11,413
comparison,0.005,41,11,414
pandemic,0.004,41,11,415
proposal,0.004,41,11,416
material,0.004,41,11,417
goal,0.004,41,11,418
member,0.004,41,11,419
advisor,0.016,42,11,420
journey,0.016,42,11,421
remark,0.016,42,11,422
timing,0.016,42,11,423
person,0.016,42,11,424
success,0.016,42,11,425
role,0.016,42,11,426
strain,0.016,42,11,427
resttion,0.016,42,11,428
hedging,0.016,42,11,429
speed,0.018,43,11,430
ambition,0.009,43,11,431
effort,0.009,43,11,432
assessment,0.009,43,11,433
hedging,0.009,43,11,434
marketing,0.009,43,11,435
material,0.005,43,11,436
comp,0.005,43,11,437
t,0.005,43,11,438
vehicle,0.005,43,11,439
hedge,0.01,0,12,0
euro,0.01,0,12,1
diﬃcult,0.01,0,12,2
arena,0.006,0,12,3
integration,0.006,0,12,4
role,0.006,0,12,5
body,0.006,0,12,6
war,0.006,0,12,7
energy,0.003,0,12,8
ehquake,0.003,0,12,9
power,0.009,1,12,10
candy,0.009,1,12,11
gold,0.006,1,12,12
history,0.006,1,12,13
resolution,0.006,1,12,14
drama,0.006,1,12,15
election,0.006,1,12,16
oil,0.006,1,12,17
stake,0.006,1,12,18
co,0.006,1,12,19
energy,0.011,2,12,20
mark,0.011,2,12,21
integration,0.011,2,12,22
authority,0.011,2,12,23
unwriter,0.011,2,12,24
thought,0.011,2,12,25
hedge,0.005,2,12,26
post,0.005,2,12,27
ehquake,0.005,2,12,28
ﬁgure,0.005,2,12,29
tier,0.01,3,12,30
mediation,0.01,3,12,31
study,0.01,3,12,32
hedge,0.007,3,12,33
surplus,0.007,3,12,34
ehquake,0.007,3,12,35
swap,0.007,3,12,36
flood,0.007,3,12,37
buffer,0.007,3,12,38
consequence,0.007,3,12,39
loan,0.009,4,12,40
philosophy,0.009,4,12,41
comparison,0.007,4,12,42
transfer,0.004,4,12,43
employee,0.004,4,12,44
hedge,0.004,4,12,45
mediation,0.004,4,12,46
bonus,0.004,4,12,47
disclosure,0.004,4,12,48
t,0.004,4,12,49
wind,0.009,5,12,50
jpyb,0.009,5,12,51
employee,0.007,5,12,52
project,0.007,5,12,53
press,0.007,5,12,54
incentive,0.007,5,12,55
impairment,0.005,5,12,56
inflow,0.005,5,12,57
tomorrow,0.005,5,12,58
treasury,0.005,5,12,59
discount,0.009,6,12,60
crop,0.009,6,12,61
infrastructure,0.009,6,12,62
taxi,0.009,6,12,63
hedge,0.009,6,12,64
redistribution,0.009,6,12,65
individual,0.009,6,12,66
exchange,0.009,6,12,67
govie,0.009,6,12,68
retro,0.009,6,12,69
inflow,0.009,7,12,70
buffer,0.009,7,12,71
press,0.006,7,12,72
surplus,0.006,7,12,73
revision,0.006,7,12,74
purpose,0.006,7,12,75
member,0.006,7,12,76
portion,0.006,7,12,77
buyer,0.006,7,12,78
disposal,0.006,7,12,79
proposition,0.006,8,12,80
surplus,0.006,8,12,81
court,0.006,8,12,82
success,0.006,8,12,83
subsidiary,0.006,8,12,84
momentum,0.006,8,12,85
zone,0.006,8,12,86
projection,0.004,8,12,87
expansion,0.004,8,12,88
arrangement,0.004,8,12,89
house,0.008,9,12,90
pipe,0.006,9,12,91
k,0.006,9,12,92
prut,0.006,9,12,93
circumstance,0.006,9,12,94
valuation,0.004,9,12,95
projection,0.004,9,12,96
employee,0.004,9,12,97
proposition,0.004,9,12,98
integration,0.004,9,12,99
success,0.005,10,12,100
practice,0.005,10,12,101
production,0.005,10,12,102
severity,0.005,10,12,103
house,0.005,10,12,104
standard,0.005,10,12,105
difficulty,0.005,10,12,106
currency,0.004,10,12,107
comparison,0.004,10,12,108
energy,0.004,10,12,109
advisor,0.008,11,12,110
loan,0.006,11,12,111
remittance,0.006,11,12,112
effort,0.006,11,12,113
saving,0.006,11,12,114
debate,0.006,11,12,115
transformation,0.006,11,12,116
spring,0.006,11,12,117
hedge,0.004,11,12,118
consumer,0.004,11,12,119
goal,0.008,12,12,120
surplus,0.006,12,12,121
cap,0.005,12,12,122
internet,0.005,12,12,123
total,0.005,12,12,124
difficulty,0.005,12,12,125
lifetime,0.005,12,12,126
unwriter,0.003,12,12,127
reinsurer,0.003,12,12,128
evolution,0.003,12,12,129
surplus,0.007,13,12,130
advice,0.005,13,12,131
conclusion,0.005,13,12,132
behavior,0.005,13,12,133
retail,0.005,13,12,134
entry,0.005,13,12,135
bulk,0.004,13,12,136
consumer,0.004,13,12,137
unwriter,0.004,13,12,138
transfer,0.004,13,12,139
analytic,0.007,14,12,140
storm,0.005,14,12,141
proposition,0.004,14,12,142
priority,0.004,14,12,143
employee,0.004,14,12,144
objective,0.004,14,12,145
attention,0.004,14,12,146
score,0.004,14,12,147
surprise,0.004,14,12,148
skill,0.004,14,12,149
unwriter,0.006,15,12,150
forecast,0.005,15,12,151
insight,0.004,15,12,152
function,0.004,15,12,153
currency,0.003,15,12,154
bulk,0.003,15,12,155
choice,0.003,15,12,156
set,0.003,15,12,157
exchange,0.003,15,12,158
objective,0.003,15,12,159
oil,0.006,16,12,160
approval,0.004,16,12,161
rfb,0.004,16,12,162
diversification,0.003,16,12,163
forecast,0.003,16,12,164
proﬁtability,0.003,16,12,165
projection,0.003,16,12,166
surplus,0.003,16,12,167
tailwind,0.003,16,12,168
ambition,0.003,16,12,169
function,0.005,17,12,170
success,0.004,17,12,171
safety,0.004,17,12,172
judgment,0.004,17,12,173
reform,0.004,17,12,174
firm,0.004,17,12,175
communication,0.004,17,12,176
post,0.004,17,12,177
panel,0.003,17,12,178
merger,0.003,17,12,179
exchange,0.005,18,12,180
bolt,0.005,18,12,181
curve,0.005,18,12,182
analytic,0.005,18,12,183
evolution,0.005,18,12,184
maturity,0.005,18,12,185
establishment,0.005,18,12,186
construction,0.005,18,12,187
reinsurer,0.003,18,12,188
transition,0.003,18,12,189
proﬁtability,0.004,19,12,190
automobile,0.004,19,12,191
hold,0.004,19,12,192
cap,0.004,19,12,193
subsidiary,0.003,19,12,194
valuation,0.003,19,12,195
care,0.003,19,12,196
currency,0.002,19,12,197
form,0.002,19,12,198
impairment,0.002,19,12,199
payout,0.006,20,12,200
ﬁgure,0.006,20,12,201
analysis,0.006,20,12,202
feel,0.006,20,12,203
disability,0.006,20,12,204
observation,0.006,20,12,205
chance,0.006,20,12,206
upside,0.006,20,12,207
energy,0.003,20,12,208
ﬂow,0.003,20,12,209
orous,0.004,21,12,210
project,0.004,21,12,211
curve,0.003,21,12,212
panel,0.003,21,12,213
treaty,0.003,21,12,214
railroad,0.003,21,12,215
hedge,0.002,21,12,216
meeting,0.002,21,12,217
calorie,0.002,21,12,218
ﬁve,0.002,21,12,219
franchise,0.005,22,12,220
consumer,0.005,22,12,221
tool,0.004,22,12,222
furnish,0.004,22,12,223
reinsurer,0.003,22,12,224
sign,0.003,22,12,225
minus,0.003,22,12,226
diversification,0.003,22,12,227
journey,0.003,22,12,228
pattern,0.003,22,12,229
son,0.004,23,12,230
reference,0.004,23,12,231
reinsurer,0.003,23,12,232
swap,0.003,23,12,233
administration,0.003,23,12,234
advisor,0.002,23,12,235
proposition,0.002,23,12,236
block,0.002,23,12,237
flexibility,0.002,23,12,238
standard,0.002,23,12,239
deterioration,0.006,24,12,240
reform,0.003,24,12,241
integration,0.003,24,12,242
buffer,0.003,24,12,243
severity,0.003,24,12,244
profile,0.003,24,12,245
analysis,0.003,24,12,246
treaty,0.003,24,12,247
judgment,0.003,24,12,248
total,0.003,24,12,249
meeting,0.005,25,12,250
vote,0.005,25,12,251
member,0.004,25,12,252
remuneration,0.004,25,12,253
resolution,0.004,25,12,254
agenda,0.004,25,12,255
compensation,0.003,25,12,256
voting,0.003,25,12,257
audit,0.003,25,12,258
project,0.003,25,12,259
subsidiary,0.004,26,12,260
effort,0.003,26,12,261
remittance,0.003,26,12,262
lifetime,0.003,26,12,263
commitment,0.003,26,12,264
disposal,0.003,26,12,265
success,0.002,26,12,266
proceed,0.002,26,12,267
unwriter,0.002,26,12,268
porate,0.002,26,12,269
mos,0.024,27,12,270
co,0.024,27,12,271
disclosure,0.012,27,12,272
priority,0.012,27,12,273
effort,0.012,27,12,274
payout,0.012,27,12,275
flexibility,0.012,27,12,276
confice,0.012,27,12,277
transformation,0.012,27,12,278
retail,0.012,27,12,279
reform,0.006,28,12,280
profile,0.006,28,12,281
meet,0.004,28,12,282
remittance,0.003,28,12,283
subsidiary,0.003,28,12,284
porate,0.003,28,12,285
lifetime,0.003,28,12,286
constraint,0.003,28,12,287
diversification,0.003,28,12,288
aspect,0.003,28,12,289
hedging,0.011,29,12,290
hurane,0.005,29,12,291
mechanism,0.005,29,12,292
comp,0.004,29,12,293
priority,0.004,29,12,294
test,0.004,29,12,295
furnish,0.004,29,12,296
strain,0.004,29,12,297
total,0.004,29,12,298
buffer,0.004,29,12,299
consiation,0.005,30,12,300
saving,0.004,30,12,301
diﬃcult,0.004,30,12,302
constraint,0.004,30,12,303
layer,0.004,30,12,304
histoal,0.004,30,12,305
island,0.004,30,12,306
infrastructure,0.004,30,12,307
rumor,0.004,30,12,308
reinsurer,0.003,30,12,309
remark,0.008,31,12,310
proposition,0.006,31,12,311
graph,0.005,31,12,312
benchmark,0.005,31,12,313
letter,0.005,31,12,314
prut,0.005,31,12,315
loan,0.003,31,12,316
man,0.003,31,12,317
migration,0.003,31,12,318
employee,0.003,31,12,319
productivity,0.006,32,12,320
housing,0.006,32,12,321
message,0.005,32,12,322
payout,0.004,32,12,323
ﬂow,0.004,32,12,324
project,0.004,32,12,325
function,0.004,32,12,326
aggregate,0.004,32,12,327
support,0.004,32,12,328
disability,0.004,32,12,329
ﬂow,0.021,33,12,330
framework,0.021,33,12,331
unstanding,0.021,33,12,332
bucket,0.021,33,12,333
communication,0.021,33,12,334
feel,0.021,33,12,335
building,0.021,33,12,336
knowledge,0.021,33,12,337
float,0.021,33,12,338
load,0.021,33,12,339
loan,0.006,34,12,340
request,0.006,34,12,341
proﬁtability,0.004,34,12,342
curve,0.004,34,12,343
reform,0.004,34,12,344
remark,0.004,34,12,345
diﬀerence,0.004,34,12,346
peak,0.004,34,12,347
choice,0.004,34,12,348
math,0.004,34,12,349
treaty,0.005,35,12,350
role,0.004,35,12,351
access,0.003,35,12,352
message,0.003,35,12,353
office,0.003,35,12,354
diversification,0.003,35,12,355
disaster,0.003,35,12,356
proposition,0.003,35,12,357
curve,0.003,35,12,358
buffer,0.003,35,12,359
hedge,0.006,36,12,360
priority,0.005,36,12,361
pick,0.005,36,12,362
form,0.005,36,12,363
umbrella,0.005,36,12,364
diversiﬁcation,0.005,36,12,365
energy,0.005,36,12,366
crisis,0.003,36,12,367
regime,0.003,36,12,368
drag,0.003,36,12,369
difficulty,0.019,37,12,370
assistance,0.019,37,12,371
remittance,0.009,37,12,372
support,0.009,37,12,373
default,0.009,37,12,374
production,0.009,37,12,375
practice,0.009,37,12,376
behavior,0.009,37,12,377
engagement,0.009,37,12,378
timing,0.009,37,12,379
prut,0.008,38,12,380
circumstance,0.008,38,12,381
standpoint,0.008,38,12,382
clarity,0.008,38,12,383
house,0.008,38,12,384
clash,0.008,38,12,385
lockdown,0.004,38,12,386
pandemic,0.004,38,12,387
recovery,0.004,38,12,388
reinsurer,0.004,38,12,389
goal,0.006,39,12,390
proportion,0.004,39,12,391
tool,0.004,39,12,392
light,0.004,39,12,393
cancellation,0.004,39,12,394
pipe,0.004,39,12,395
forbearance,0.004,39,12,396
judgment,0.004,39,12,397
conﬁt,0.004,39,12,398
power,0.004,39,12,399
prut,0.012,40,12,400
phase,0.012,40,12,401
evolution,0.012,40,12,402
light,0.012,40,12,403
recovery,0.012,40,12,404
discount,0.012,40,12,405
energy,0.012,40,12,406
tool,0.012,40,12,407
pipe,0.012,40,12,408
remark,0.012,40,12,409
remuneration,0.006,41,12,410
valuation,0.006,41,12,411
ﬁve,0.006,41,12,412
momentum,0.004,41,12,413
meet,0.004,41,12,414
proposal,0.004,41,12,415
franchise,0.004,41,12,416
analysis,0.004,41,12,417
disclosure,0.004,41,12,418
adequacy,0.004,41,12,419
attention,0.015,42,12,420
purpose,0.015,42,12,421
advice,0.015,42,12,422
launch,0.015,42,12,423
presence,0.015,42,12,424
unstanding,0.015,42,12,425
math,0.015,42,12,426
individual,0.015,42,12,427
restaurant,0.015,42,12,428
negotiation,0.015,42,12,429
comp,0.008,43,12,430
energy,0.008,43,12,431
broa,0.008,43,12,432
age,0.008,43,12,433
pickup,0.008,43,12,434
evice,0.008,43,12,435
intention,0.008,43,12,436
duty,0.008,43,12,437
severity,0.004,43,12,438
material,0.004,43,12,439
